time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,0,0,.fix_qua,.zone_num,.zone_letter
2022/02/16/19:16:04.171582,29352,1645056964,168412208,,671912.281144935,4689674.97746021,1,42,T
2022/02/16/19:16:04.371258,29353,1645056964,369437694,,671912.090651905,4689675.0325328,5,42,T
2022/02/16/19:16:04.372208,29354,1645056964,369437694,,671912.090651905,4689675.0325328,5,42,T
2022/02/16/19:16:04.571257,29355,1645056964,568963289,,671912.009366418,4689674.99602502,1,42,T
2022/02/16/19:16:04.571564,29356,1645056964,568963289,,671912.009366418,4689674.99602502,1,42,T
2022/02/16/19:16:04.767078,29357,1645056964,764347791,,671911.810171427,4689674.96256104,1,42,T
2022/02/16/19:16:04.767125,29358,1645056964,764347791,,671911.810171427,4689674.96256104,1,42,T
2022/02/16/19:16:04.962256,29359,1645056964,959609031,,671911.742579053,4689674.90096863,1,42,T
2022/02/16/19:16:04.962341,29360,1645056964,959609031,,671911.742579053,4689674.90096863,1,42,T
2022/02/16/19:16:05.157044,29361,1645056965,154761314,,671911.523629787,4689674.82545606,1,42,T
2022/02/16/19:16:05.157634,29362,1645056965,154761314,,671911.523629787,4689674.82545606,1,42,T
2022/02/16/19:16:05.354817,29363,1645056965,353187799,,671911.490682612,4689674.68715299,1,42,T
2022/02/16/19:16:05.355702,29364,1645056965,353187799,,671911.490682612,4689674.68715299,1,42,T
2022/02/16/19:16:05.550430,29365,1645056965,548900127,,671911.499770364,4689674.50757562,1,42,T
2022/02/16/19:16:05.551283,29366,1645056965,548900127,,671911.499770364,4689674.50757562,1,42,T
2022/02/16/19:16:05.746270,29367,1645056965,743804931,,671911.324065027,4689674.43126887,1,42,T
2022/02/16/19:16:05.746446,29368,1645056965,743804931,,671911.324065027,4689674.43126887,1,42,T
2022/02/16/19:16:05.940309,29369,1645056965,938433647,,671911.315701292,4689674.31212442,1,42,T
2022/02/16/19:16:05.941218,29370,1645056965,938433647,,671911.315701292,4689674.31212442,1,42,T
2022/02/16/19:16:06.136801,29371,1645056966,134866476,,671911.264714446,4689674.1292171,1,42,T
2022/02/16/19:16:06.136858,29372,1645056966,134866476,,671911.264714446,4689674.1292171,1,42,T
2022/02/16/19:16:06.331760,29373,1645056966,330071926,,671910.351596575,4689675.42070392,5,42,T
2022/02/16/19:16:06.333902,29374,1645056966,330071926,,671910.351596575,4689675.42070392,5,42,T
2022/02/16/19:16:06.532434,29375,1645056966,530613660,,671909.519434287,4689676.64997654,5,42,T
2022/02/16/19:16:06.532940,29376,1645056966,530613660,,671909.519434287,4689676.64997654,5,42,T
2022/02/16/19:16:06.732064,29377,1645056966,730374097,,671909.750110479,4689675.7709235,5,42,T
2022/02/16/19:16:06.733231,29378,1645056966,730374097,,671909.750110479,4689675.7709235,5,42,T
2022/02/16/19:16:06.930890,29379,1645056966,929224967,,671909.463043937,4689675.99173657,5,42,T
2022/02/16/19:16:06.932506,29380,1645056966,929224967,,671909.463043937,4689675.99173657,5,42,T
2022/02/16/19:16:07.131343,29381,1645056967,129356622,,671909.267829358,4689676.0316636,1,42,T
2022/02/16/19:16:07.131558,29382,1645056967,129356622,,671909.267829358,4689676.0316636,1,42,T
2022/02/16/19:16:07.330410,29383,1645056967,328022718,,671909.084646911,4689676.16466221,1,42,T
2022/02/16/19:16:07.330689,29384,1645056967,328022718,,671909.084646911,4689676.16466221,1,42,T
2022/02/16/19:16:07.528758,29385,1645056967,526904106,,671908.878516422,4689676.31843616,5,42,T
2022/02/16/19:16:07.528897,29386,1645056967,526904106,,671908.878516422,4689676.31843616,5,42,T
2022/02/16/19:16:07.727429,29387,1645056967,725438356,,671908.647310726,4689676.42260883,5,42,T
2022/02/16/19:16:07.728217,29388,1645056967,725438356,,671908.647310726,4689676.42260883,5,42,T
2022/02/16/19:16:07.925308,29389,1645056967,923014163,,671908.419089587,4689676.71927273,5,42,T
2022/02/16/19:16:07.925366,29390,1645056967,923014163,,671908.419089587,4689676.71927273,5,42,T
2022/02/16/19:16:08.123955,29391,1645056968,121928453,,671908.205025083,4689676.82052616,1,42,T
2022/02/16/19:16:08.124022,29392,1645056968,121928453,,671908.205025083,4689676.82052616,1,42,T
2022/02/16/19:16:08.326344,29393,1645056968,324269056,,671908.019837586,4689676.92304497,1,42,T
2022/02/16/19:16:08.326927,29394,1645056968,324269056,,671908.019837586,4689676.92304497,1,42,T
2022/02/16/19:16:08.531750,29395,1645056968,529839754,,671907.925822899,4689676.99013424,1,42,T
2022/02/16/19:16:08.532578,29396,1645056968,529839754,,671907.925822899,4689676.99013424,1,42,T
2022/02/16/19:16:08.734215,29397,1645056968,732215404,,671907.74499843,4689677.00462269,1,42,T
2022/02/16/19:16:08.734419,29398,1645056968,732215404,,671907.74499843,4689677.00462269,1,42,T
2022/02/16/19:16:08.933030,29399,1645056968,931146144,,671907.671639731,4689676.98166928,1,42,T
2022/02/16/19:16:08.933524,29400,1645056968,931146144,,671907.671639731,4689676.98166928,1,42,T
2022/02/16/19:16:09.132452,29401,1645056969,130487918,,671907.556152549,4689676.89162523,1,42,T
2022/02/16/19:16:09.132508,29402,1645056969,130487918,,671907.556152549,4689676.89162523,1,42,T
2022/02/16/19:16:09.331913,29403,1645056969,330006599,,671907.156316256,4689676.96215645,5,42,T
2022/02/16/19:16:09.331967,29404,1645056969,330006599,,671907.156316256,4689676.96215645,5,42,T
2022/02/16/19:16:09.530896,29405,1645056969,529031276,,671906.888583944,4689676.93925699,5,42,T
2022/02/16/19:16:09.531590,29406,1645056969,529031276,,671906.888583944,4689676.93925699,5,42,T
2022/02/16/19:16:09.729769,29407,1645056969,727706193,,671906.598131863,4689677.27558631,5,42,T
2022/02/16/19:16:09.730506,29408,1645056969,727706193,,671906.598131863,4689677.27558631,5,42,T
2022/02/16/19:16:09.929713,29409,1645056969,927207946,,671906.283787237,4689677.48608129,5,42,T
2022/02/16/19:16:09.930452,29410,1645056969,927207946,,671906.283787237,4689677.48608129,5,42,T
2022/02/16/19:16:10.131831,29411,1645056970,129697561,,671905.929846783,4689677.66090619,5,42,T
2022/02/16/19:16:10.132620,29412,1645056970,129697561,,671905.929846783,4689677.66090619,5,42,T
2022/02/16/19:16:10.329502,29413,1645056970,327516078,,671905.649973986,4689677.82418911,5,42,T
2022/02/16/19:16:10.329532,29414,1645056970,327516078,,671905.649973986,4689677.82418911,5,42,T
2022/02/16/19:16:10.527962,29415,1645056970,526097774,,671905.423072205,4689678.03905682,5,42,T
2022/02/16/19:16:10.528857,29416,1645056970,526097774,,671905.423072205,4689678.03905682,5,42,T
2022/02/16/19:16:10.732407,29417,1645056970,730268955,,671905.015538461,4689678.12034685,5,42,T
2022/02/16/19:16:10.732456,29418,1645056970,730268955,,671905.015538461,4689678.12034685,5,42,T
2022/02/16/19:16:10.931669,29419,1645056970,928927421,,671904.785402926,4689678.28188163,5,42,T
2022/02/16/19:16:10.931738,29420,1645056970,928927421,,671904.785402926,4689678.28188163,5,42,T
2022/02/16/19:16:11.130048,29421,1645056971,128178119,,671904.499925384,4689678.4155242,5,42,T
2022/02/16/19:16:11.130108,29422,1645056971,128178119,,671904.499925384,4689678.4155242,5,42,T
2022/02/16/19:16:11.329463,29423,1645056971,327409982,,671904.257007931,4689678.64354421,5,42,T
2022/02/16/19:16:11.329963,29424,1645056971,327409982,,671904.257007931,4689678.64354421,5,42,T
2022/02/16/19:16:11.528209,29425,1645056971,526445150,,671903.946696919,4689678.81869776,5,42,T
2022/02/16/19:16:11.528641,29426,1645056971,526445150,,671903.946696919,4689678.81869776,5,42,T
2022/02/16/19:16:11.727451,29427,1645056971,725486755,,671903.63078891,4689678.90780313,5,42,T
2022/02/16/19:16:11.727503,29428,1645056971,725486755,,671903.63078891,4689678.90780313,5,42,T
2022/02/16/19:16:11.926447,29429,1645056971,924241781,,671903.331626396,4689679.0605929,5,42,T
2022/02/16/19:16:11.926573,29430,1645056971,924241781,,671903.331626396,4689679.0605929,5,42,T
2022/02/16/19:16:12.125332,29431,1645056972,123111009,,671903.077519798,4689679.16680144,5,42,T
2022/02/16/19:16:12.125348,29432,1645056972,123111009,,671903.077519798,4689679.16680144,5,42,T
2022/02/16/19:16:12.327913,29433,1645056972,325936794,,671902.856479447,4689679.23819541,5,42,T
2022/02/16/19:16:12.327932,29434,1645056972,325936794,,671902.856479447,4689679.23819541,5,42,T
2022/02/16/19:16:12.533547,29435,1645056972,531668663,,671902.645085164,4689679.24748048,5,42,T
2022/02/16/19:16:12.533596,29436,1645056972,531668663,,671902.645085164,4689679.24748048,5,42,T
2022/02/16/19:16:12.732312,29437,1645056972,730454444,,671902.439622426,4689679.19456547,5,42,T
2022/02/16/19:16:12.733196,29438,1645056972,730454444,,671902.439622426,4689679.19456547,5,42,T
2022/02/16/19:16:12.933915,29439,1645056972,931986093,,671902.17037896,4689679.18276225,5,42,T
2022/02/16/19:16:12.934981,29440,1645056972,931986093,,671902.17037896,4689679.18276225,5,42,T
2022/02/16/19:16:13.133860,29441,1645056973,131778717,,671901.923471207,4689679.18635141,5,42,T
2022/02/16/19:16:13.134683,29442,1645056973,131778717,,671901.923471207,4689679.18635141,5,42,T
2022/02/16/19:16:13.334263,29443,1645056973,332061290,,671901.754188093,4689679.14564304,5,42,T
2022/02/16/19:16:13.334474,29444,1645056973,332061290,,671901.754188093,4689679.14564304,5,42,T
2022/02/16/19:16:13.533252,29445,1645056973,531072616,,671901.606109658,4689679.10471287,5,42,T
2022/02/16/19:16:13.533863,29446,1645056973,531072616,,671901.606109658,4689679.10471287,5,42,T
2022/02/16/19:16:13.732904,29447,1645056973,731272697,,671901.407207442,4689679.04249572,5,42,T
2022/02/16/19:16:13.734304,29448,1645056973,731272697,,671901.407207442,4689679.04249572,5,42,T
2022/02/16/19:16:13.932580,29449,1645056973,931079626,,671901.256604398,4689678.96420754,1,42,T
2022/02/16/19:16:13.933240,29450,1645056973,931079626,,671901.256604398,4689678.96420754,1,42,T
2022/02/16/19:16:14.137005,29451,1645056974,134464263,,671901.114800618,4689678.80783215,1,42,T
2022/02/16/19:16:14.137055,29452,1645056974,134464263,,671901.114800618,4689678.80783215,1,42,T
2022/02/16/19:16:14.335609,29453,1645056974,333163261,,671900.954497086,4689678.6480339,1,42,T
2022/02/16/19:16:14.335962,29454,1645056974,333163261,,671900.954497086,4689678.6480339,1,42,T
2022/02/16/19:16:14.534785,29455,1645056974,532578229,,671900.790642494,4689678.50392047,5,42,T
2022/02/16/19:16:14.534818,29456,1645056974,532578229,,671900.790642494,4689678.50392047,5,42,T
2022/02/16/19:16:14.730996,29457,1645056974,729090213,,671900.662184843,4689678.33098734,5,42,T
2022/02/16/19:16:14.731048,29458,1645056974,729090213,,671900.662184843,4689678.33098734,5,42,T
2022/02/16/19:16:14.930834,29459,1645056974,930147886,,671900.564349982,4689678.12744737,5,42,T
2022/02/16/19:16:14.930843,29460,1645056974,930147886,,671900.564349982,4689678.12744737,5,42,T
2022/02/16/19:16:15.131217,29461,1645056975,129212141,,671900.473487992,4689677.9370672,5,42,T
2022/02/16/19:16:15.131244,29462,1645056975,129212141,,671900.473487992,4689677.9370672,5,42,T
2022/02/16/19:16:15.330318,29463,1645056975,328033208,,671900.472203385,4689677.51824362,5,42,T
2022/02/16/19:16:15.330530,29464,1645056975,328033208,,671900.472203385,4689677.51824362,5,42,T
2022/02/16/19:16:15.529761,29465,1645056975,527549505,,671900.380209761,4689677.2113087,5,42,T
2022/02/16/19:16:15.529795,29466,1645056975,527549505,,671900.380209761,4689677.2113087,5,42,T
2022/02/16/19:16:15.729657,29467,1645056975,727285146,,671900.256047698,4689677.03161556,5,42,T
2022/02/16/19:16:15.729722,29468,1645056975,727285146,,671900.256047698,4689677.03161556,5,42,T
2022/02/16/19:16:15.930467,29469,1645056975,928099632,,671900.187211935,4689676.86923773,5,42,T
2022/02/16/19:16:15.930619,29470,1645056975,928099632,,671900.187211935,4689676.86923773,5,42,T
2022/02/16/19:16:16.134869,29471,1645056976,132651567,,671900.082296273,4689676.71302544,5,42,T
2022/02/16/19:16:16.134957,29472,1645056976,132651567,,671900.082296273,4689676.71302544,5,42,T
2022/02/16/19:16:16.333561,29473,1645056976,331368207,,671900.042133237,4689676.39196167,5,42,T
2022/02/16/19:16:16.334361,29474,1645056976,331368207,,671900.042133237,4689676.39196167,5,42,T
2022/02/16/19:16:16.534537,29475,1645056976,532575368,,671899.58293189,4689676.94068969,5,42,T
2022/02/16/19:16:16.534555,29476,1645056976,532575368,,671899.58293189,4689676.94068969,5,42,T
2022/02/16/19:16:16.735563,29477,1645056976,733756780,,671899.431738268,4689676.81915332,5,42,T
2022/02/16/19:16:16.736422,29478,1645056976,733756780,,671899.431738268,4689676.81915332,5,42,T
2022/02/16/19:16:16.935364,29479,1645056976,933328390,,671899.206729498,4689676.97932968,5,42,T
2022/02/16/19:16:16.935388,29480,1645056976,933328390,,671899.206729498,4689676.97932968,5,42,T
2022/02/16/19:16:17.134223,29481,1645056977,132091283,,671899.317208387,4689676.38159302,5,42,T
2022/02/16/19:16:17.134258,29482,1645056977,132091283,,671899.317208387,4689676.38159302,5,42,T
2022/02/16/19:16:17.333375,29483,1645056977,331196784,,671899.383870915,4689675.88650491,5,42,T
2022/02/16/19:16:17.333436,29484,1645056977,331196784,,671899.383870915,4689675.88650491,5,42,T
2022/02/16/19:16:17.532383,29485,1645056977,530376195,,671899.257930408,4689675.78488576,5,42,T
2022/02/16/19:16:17.532904,29486,1645056977,530376195,,671899.257930408,4689675.78488576,5,42,T
2022/02/16/19:16:17.731903,29487,1645056977,729641914,,671899.220840896,4689675.44515662,5,42,T
2022/02/16/19:16:17.732372,29488,1645056977,729641914,,671899.220840896,4689675.44515662,5,42,T
2022/02/16/19:16:17.931090,29489,1645056977,928978443,,671898.953196821,4689675.72155585,5,42,T
2022/02/16/19:16:17.931573,29490,1645056977,928978443,,671898.953196821,4689675.72155585,5,42,T
2022/02/16/19:16:18.327985,29491,1645056978,325706005,,671898.908182464,4689675.11016888,5,42,T
2022/02/16/19:16:18.328064,29492,1645056978,325706005,,671898.908182464,4689675.11016888,5,42,T
2022/02/16/19:16:18.528214,29493,1645056978,525615453,,671898.802866626,4689674.94782356,5,42,T
2022/02/16/19:16:18.528736,29494,1645056978,525615453,,671898.802866626,4689674.94782356,5,42,T
2022/02/16/19:16:18.731319,29495,1645056978,729306459,,671898.651340296,4689674.93519838,5,42,T
2022/02/16/19:16:18.732384,29496,1645056978,729306459,,671898.651340296,4689674.93519838,5,42,T
2022/02/16/19:16:18.930150,29497,1645056978,927969932,,671898.349681665,4689675.25139888,5,42,T
2022/02/16/19:16:18.930249,29498,1645056978,927969932,,671898.349681665,4689675.25139888,5,42,T
2022/02/16/19:16:19.130682,29499,1645056979,128359317,,671898.188219104,4689675.31831744,1,42,T
2022/02/16/19:16:19.130790,29500,1645056979,128359317,,671898.188219104,4689675.31831744,1,42,T
2022/02/16/19:16:19.328908,29501,1645056979,327132225,,671897.521356203,4689676.36368333,5,42,T
2022/02/16/19:16:19.328924,29502,1645056979,327132225,,671897.521356203,4689676.36368333,5,42,T
2022/02/16/19:16:19.528678,29503,1645056979,526875734,,671897.416622099,4689676.29542744,5,42,T
2022/02/16/19:16:19.529333,29504,1645056979,526875734,,671897.416622099,4689676.29542744,5,42,T
2022/02/16/19:16:19.729028,29505,1645056979,727344989,,671897.886176668,4689674.90974038,5,42,T
2022/02/16/19:16:19.730260,29506,1645056979,727344989,,671897.886176668,4689674.90974038,5,42,T
2022/02/16/19:16:19.931309,29507,1645056979,928630828,,671898.09582207,4689674.08546557,5,42,T
2022/02/16/19:16:19.931838,29508,1645056979,928630828,,671898.09582207,4689674.08546557,5,42,T
2022/02/16/19:16:20.132054,29509,1645056980,129820108,,671898.348844532,4689673.18766317,5,42,T
2022/02/16/19:16:20.133015,29510,1645056980,129820108,,671898.348844532,4689673.18766317,5,42,T
2022/02/16/19:16:20.331994,29511,1645056980,330040931,,671898.311548691,4689672.94608626,5,42,T
2022/02/16/19:16:20.332349,29512,1645056980,330040931,,671898.311548691,4689672.94608626,5,42,T
2022/02/16/19:16:20.531231,29513,1645056980,529366016,,671898.166129902,4689672.88091406,5,42,T
2022/02/16/19:16:20.531813,29514,1645056980,529366016,,671898.166129902,4689672.88091406,5,42,T
2022/02/16/19:16:20.729437,29515,1645056980,727549552,,671898.214785146,4689672.36794208,5,42,T
2022/02/16/19:16:20.729519,29516,1645056980,727549552,,671898.214785146,4689672.36794208,5,42,T
2022/02/16/19:16:20.927617,29517,1645056980,925659894,,671897.683836869,4689673.05240389,5,42,T
2022/02/16/19:16:20.927925,29518,1645056980,925659894,,671897.683836869,4689673.05240389,5,42,T
2022/02/16/19:16:21.129459,29519,1645056981,126818895,,671897.55890796,4689672.9656538,1,42,T
2022/02/16/19:16:21.130039,29520,1645056981,126818895,,671897.55890796,4689672.9656538,1,42,T
2022/02/16/19:16:21.331246,29521,1645056981,328890562,,671897.36477409,4689672.89984275,1,42,T
2022/02/16/19:16:21.331329,29522,1645056981,328890562,,671897.36477409,4689672.89984275,1,42,T
2022/02/16/19:16:21.532007,29523,1645056981,530159711,,671897.228779678,4689672.83768514,1,42,T
2022/02/16/19:16:21.532842,29524,1645056981,530159711,,671897.228779678,4689672.83768514,1,42,T
2022/02/16/19:16:21.729934,29525,1645056981,728417634,,671897.04587545,4689672.79107604,1,42,T
2022/02/16/19:16:21.730624,29526,1645056981,728417634,,671897.04587545,4689672.79107604,1,42,T
2022/02/16/19:16:21.930472,29527,1645056981,927685260,,671896.865628195,4689672.75399533,1,42,T
2022/02/16/19:16:21.930502,29528,1645056981,927685260,,671896.865628195,4689672.75399533,1,42,T
2022/02/16/19:16:22.129893,29529,1645056982,127258062,,671896.672915169,4689672.78173764,1,42,T
2022/02/16/19:16:22.130300,29530,1645056982,127258062,,671896.672915169,4689672.78173764,1,42,T
2022/02/16/19:16:22.327400,29531,1645056982,325639486,,671896.513727302,4689672.80083952,1,42,T
2022/02/16/19:16:22.328532,29532,1645056982,325639486,,671896.513727302,4689672.80083952,1,42,T
2022/02/16/19:16:22.527651,29533,1645056982,525624513,,671896.338148443,4689672.83716664,1,42,T
2022/02/16/19:16:22.528362,29534,1645056982,525624513,,671896.338148443,4689672.83716664,1,42,T
2022/02/16/19:16:22.730032,29535,1645056982,728009939,,671896.12491015,4689672.96645914,1,42,T
2022/02/16/19:16:22.730357,29536,1645056982,728009939,,671896.12491015,4689672.96645914,1,42,T
2022/02/16/19:16:22.927558,29537,1645056982,925436735,,671895.905961308,4689673.06480978,1,42,T
2022/02/16/19:16:22.928257,29538,1645056982,925436735,,671895.905961308,4689673.06480978,1,42,T
2022/02/16/19:16:23.134146,29539,1645056983,131942033,,671895.65971563,4689673.17603587,1,42,T
2022/02/16/19:16:23.134243,29540,1645056983,131942033,,671895.65971563,4689673.17603587,1,42,T
2022/02/16/19:16:23.332646,29541,1645056983,330672502,,671895.25332697,4689673.81085774,5,42,T
2022/02/16/19:16:23.332714,29542,1645056983,330672502,,671895.25332697,4689673.81085774,5,42,T
2022/02/16/19:16:23.531887,29543,1645056983,529470443,,671894.954942606,4689674.07778176,1,42,T
2022/02/16/19:16:23.532228,29544,1645056983,529470443,,671894.954942606,4689674.07778176,1,42,T
2022/02/16/19:16:23.731374,29545,1645056983,729167938,,671894.721001288,4689674.33830851,1,42,T
2022/02/16/19:16:23.731545,29546,1645056983,729167938,,671894.721001288,4689674.33830851,1,42,T
2022/02/16/19:16:23.929370,29547,1645056983,927577495,,671894.441583346,4689674.65134393,1,42,T
2022/02/16/19:16:23.930261,29548,1645056983,927577495,,671894.441583346,4689674.65134393,1,42,T
2022/02/16/19:16:24.128590,29549,1645056984,126506328,,671894.137522422,4689674.97008337,1,42,T
2022/02/16/19:16:24.129280,29550,1645056984,126506328,,671894.137522422,4689674.97008337,1,42,T
2022/02/16/19:16:24.327254,29551,1645056984,325366258,,671893.800259141,4689675.30674883,1,42,T
2022/02/16/19:16:24.327723,29552,1645056984,325366258,,671893.800259141,4689675.30674883,1,42,T
2022/02/16/19:16:24.524838,29553,1645056984,522805929,,671893.505981113,4689675.68120859,1,42,T
2022/02/16/19:16:24.525331,29554,1645056984,522805929,,671893.505981113,4689675.68120859,1,42,T
2022/02/16/19:16:24.724967,29555,1645056984,723137378,,671893.184274666,4689676.12439189,1,42,T
2022/02/16/19:16:24.725131,29556,1645056984,723137378,,671893.184274666,4689676.12439189,1,42,T
2022/02/16/19:16:24.928862,29557,1645056984,927031517,,671892.855484392,4689676.59820307,1,42,T
2022/02/16/19:16:24.928915,29558,1645056984,927031517,,671892.855484392,4689676.59820307,1,42,T
2022/02/16/19:16:25.132713,29559,1645056985,130897998,,671890.5999963,4689681.28093599,5,42,T
2022/02/16/19:16:25.133972,29560,1645056985,130897998,,671890.5999963,4689681.28093599,5,42,T
2022/02/16/19:16:25.332540,29561,1645056985,330842733,,671890.006529752,4689682.15145768,1,42,T
2022/02/16/19:16:25.333938,29562,1645056985,330842733,,671890.006529752,4689682.15145768,1,42,T
2022/02/16/19:16:25.532218,29563,1645056985,530167102,,671889.407076964,4689683.10885665,1,42,T
2022/02/16/19:16:25.532519,29564,1645056985,530167102,,671889.407076964,4689683.10885665,1,42,T
2022/02/16/19:16:25.731322,29565,1645056985,728678464,,671888.82325392,4689684.09688427,1,42,T
2022/02/16/19:16:25.731606,29566,1645056985,728678464,,671888.82325392,4689684.09688427,1,42,T
2022/02/16/19:16:25.930176,29567,1645056985,928659200,,671887.983494122,4689685.88838243,1,42,T
2022/02/16/19:16:25.930938,29568,1645056985,928659200,,671887.983494122,4689685.88838243,1,42,T
2022/02/16/19:16:26.130414,29569,1645056986,127678871,,671887.222883367,4689687.13592749,1,42,T
2022/02/16/19:16:26.130441,29570,1645056986,127678871,,671887.222883367,4689687.13592749,1,42,T
2022/02/16/19:16:26.328465,29571,1645056986,326264142,,671899.070141973,4689661.11216472,1,42,T
2022/02/16/19:16:26.328686,29572,1645056986,326264142,,671899.070141973,4689661.11216472,1,42,T
2022/02/16/19:16:26.526233,29573,1645056986,524294614,,671899.02582451,4689660.84258262,1,42,T
2022/02/16/19:16:26.526516,29574,1645056986,524294614,,671899.02582451,4689660.84258262,1,42,T
2022/02/16/19:16:26.729736,29575,1645056986,728271007,,671898.97377026,4689660.61901322,1,42,T
2022/02/16/19:16:26.730921,29576,1645056986,728271007,,671898.97377026,4689660.61901322,1,42,T
2022/02/16/19:16:26.928310,29577,1645056986,926083087,,671898.942177208,4689660.39186382,1,42,T
2022/02/16/19:16:26.928488,29578,1645056986,926083087,,671898.942177208,4689660.39186382,1,42,T
2022/02/16/19:16:27.126737,29579,1645056987,124947786,,671900.670908336,4689656.48684497,5,42,T
2022/02/16/19:16:27.127284,29580,1645056987,124947786,,671900.670908336,4689656.48684497,5,42,T
2022/02/16/19:16:27.325026,29581,1645056987,323179960,,671900.695630224,4689656.04602223,5,42,T
2022/02/16/19:16:27.325646,29582,1645056987,323179960,,671900.695630224,4689656.04602223,5,42,T
2022/02/16/19:16:27.526431,29583,1645056987,524480342,,671900.617138158,4689655.79471333,5,42,T
2022/02/16/19:16:27.526501,29584,1645056987,524480342,,671900.617138158,4689655.79471333,5,42,T
2022/02/16/19:16:27.724662,29585,1645056987,723916292,,671900.509361058,4689655.66533595,5,42,T
2022/02/16/19:16:27.724691,29586,1645056987,723916292,,671900.509361058,4689655.66533595,5,42,T
2022/02/16/19:16:27.931859,29587,1645056987,929990053,,671900.498476469,4689655.33478534,5,42,T
2022/02/16/19:16:27.931915,29588,1645056987,929990053,,671900.498476469,4689655.33478534,5,42,T
2022/02/16/19:16:28.130547,29589,1645056988,128837108,,671900.46516679,4689655.02613624,5,42,T
2022/02/16/19:16:28.131273,29590,1645056988,128837108,,671900.46516679,4689655.02613624,5,42,T
2022/02/16/19:16:28.329451,29591,1645056988,327327251,,671900.5644807,4689654.43461994,5,42,T
2022/02/16/19:16:28.330252,29592,1645056988,327327251,,671900.5644807,4689654.43461994,5,42,T
2022/02/16/19:16:28.529174,29593,1645056988,527060270,,671900.680039298,4689653.8767162,5,42,T
2022/02/16/19:16:28.529973,29594,1645056988,527060270,,671900.680039298,4689653.8767162,5,42,T
2022/02/16/19:16:28.724909,29595,1645056988,722628831,,671900.680182486,4689653.46701975,5,42,T
2022/02/16/19:16:28.725429,29596,1645056988,722628831,,671900.680182486,4689653.46701975,5,42,T
2022/02/16/19:16:29.118116,29597,1645056989,117317914,,671900.715651402,4689652.94166326,1,42,T
2022/02/16/19:16:29.118145,29598,1645056989,117317914,,671900.715651402,4689652.94166326,1,42,T
2022/02/16/19:16:29.321772,29599,1645056989,319952011,,671899.707734835,4689655.13428017,5,42,T
2022/02/16/19:16:29.321821,29600,1645056989,319952011,,671899.707734835,4689655.13428017,5,42,T
2022/02/16/19:16:29.521077,29601,1645056989,519075393,,671899.387468698,4689655.586034,5,42,T
2022/02/16/19:16:29.521911,29602,1645056989,519075393,,671899.387468698,4689655.586034,5,42,T
2022/02/16/19:16:29.721219,29603,1645056989,719076395,,671899.121216623,4689656.1478472,5,42,T
2022/02/16/19:16:29.721525,29604,1645056989,719076395,,671899.121216623,4689656.1478472,5,42,T
2022/02/16/19:16:29.921059,29605,1645056989,919006109,,671898.834385416,4689656.69561003,5,42,T
2022/02/16/19:16:29.922051,29606,1645056989,919006109,,671898.834385416,4689656.69561003,5,42,T
2022/02/16/19:16:30.121747,29607,1645056990,119128227,,671898.896105826,4689656.67114737,5,42,T
2022/02/16/19:16:30.122367,29608,1645056990,119128227,,671898.896105826,4689656.67114737,5,42,T
2022/02/16/19:16:30.322703,29609,1645056990,321077346,,671898.730175136,4689657.04912786,5,42,T
2022/02/16/19:16:30.324083,29610,1645056990,321077346,,671898.730175136,4689657.04912786,5,42,T
2022/02/16/19:16:30.526420,29611,1645056990,524473905,,671898.668988142,4689657.20330482,5,42,T
2022/02/16/19:16:30.526502,29612,1645056990,524473905,,671898.668988142,4689657.20330482,5,42,T
2022/02/16/19:16:30.728825,29613,1645056990,726736068,,671898.652957952,4689657.33483926,5,42,T
2022/02/16/19:16:30.728878,29614,1645056990,726736068,,671898.652957952,4689657.33483926,5,42,T
2022/02/16/19:16:30.930577,29615,1645056990,928798198,,671898.649711447,4689657.36055139,5,42,T
2022/02/16/19:16:30.931634,29616,1645056990,928798198,,671898.649711447,4689657.36055139,5,42,T
2022/02/16/19:16:31.134457,29617,1645056991,132352113,,671898.671801439,4689657.45887968,5,42,T
2022/02/16/19:16:31.134478,29618,1645056991,132352113,,671898.671801439,4689657.45887968,5,42,T
2022/02/16/19:16:31.336225,29619,1645056991,334087371,,671898.721517051,4689657.5365474,5,42,T
2022/02/16/19:16:31.336388,29620,1645056991,334087371,,671898.721517051,4689657.5365474,5,42,T
2022/02/16/19:16:31.535149,29621,1645056991,532998085,,671898.720886879,4689657.62392717,1,42,T
2022/02/16/19:16:31.535978,29622,1645056991,532998085,,671898.720886879,4689657.62392717,1,42,T
2022/02/16/19:16:31.733263,29623,1645056991,731518507,,671898.834954118,4689657.4521216,5,42,T
2022/02/16/19:16:31.734351,29624,1645056991,731518507,,671898.834954118,4689657.4521216,5,42,T
2022/02/16/19:16:31.931101,29625,1645056991,929566860,,671898.939661666,4689657.35319403,1,42,T
2022/02/16/19:16:31.932514,29626,1645056991,929566860,,671898.939661666,4689657.35319403,1,42,T
2022/02/16/19:16:32.141714,29627,1645056992,140309333,,671899.108518423,4689657.14766364,1,42,T
2022/02/16/19:16:32.146650,29628,1645056992,140309333,,671899.108518423,4689657.14766364,1,42,T
2022/02/16/19:16:32.341689,29629,1645056992,339278697,,671899.154399979,4689656.95525836,1,42,T
