time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,0,0,.fix_qua,.zone_num,.zone_letter
2022/02/16/19:12:11.736666,27042,1645056731,733679533,446,671965.462895319,4689659.36293124,5,42,T
2022/02/16/19:12:11.937669,27043,1645056731,935438632,447,671965.610503297,4689659.61927779,5,42,T
2022/02/16/19:12:11.938123,27044,1645056731,935438632,448,671965.610503297,4689659.61927779,5,42,T
2022/02/16/19:12:12.137078,27045,1645056732,134899854,449,671965.740812253,4689659.86814864,5,42,T
2022/02/16/19:12:12.137145,27046,1645056732,134899854,450,671965.740812253,4689659.86814864,5,42,T
2022/02/16/19:12:12.337166,27047,1645056732,335346460,451,671965.862919346,4689660.10345834,5,42,T
2022/02/16/19:12:12.338275,27048,1645056732,335346460,452,671965.862919346,4689660.10345834,5,42,T
2022/02/16/19:12:12.537349,27049,1645056732,535506248,453,671965.984452959,4689660.31166329,5,42,T
2022/02/16/19:12:12.537401,27050,1645056732,535506248,454,671965.984452959,4689660.31166329,5,42,T
2022/02/16/19:12:12.737907,27051,1645056732,736409902,455,671966.118082064,4689660.50940314,5,42,T
2022/02/16/19:12:12.738943,27052,1645056732,736409902,456,671966.118082064,4689660.50940314,5,42,T
2022/02/16/19:12:12.939894,27053,1645056732,937647819,457,671966.246472634,4689660.72427077,5,42,T
2022/02/16/19:12:12.941198,27054,1645056732,937647819,458,671966.246472634,4689660.72427077,5,42,T
2022/02/16/19:12:13.125125,27055,1645056733,124406814,459,671966.358588965,4689660.91795697,5,42,T
2022/02/16/19:12:13.125140,27056,1645056733,124406814,460,671966.358588965,4689660.91795697,5,42,T
2022/02/16/19:12:13.323890,27057,1645056733,321900844,461,671966.474898841,4689661.09782968,5,42,T
2022/02/16/19:12:13.324711,27058,1645056733,321900844,462,671966.474898841,4689661.09782968,5,42,T
2022/02/16/19:12:13.523309,27059,1645056733,521775960,463,671966.599916905,4689661.27624621,5,42,T
2022/02/16/19:12:13.524677,27060,1645056733,521775960,464,671966.599916905,4689661.27624621,5,42,T
2022/02/16/19:12:13.724066,27061,1645056733,722127676,465,671966.692426723,4689661.48355306,5,42,T
2022/02/16/19:12:13.724118,27062,1645056733,722127676,466,671966.692426723,4689661.48355306,5,42,T
2022/02/16/19:12:13.925172,27063,1645056733,922950506,467,671966.794934555,4689661.67050902,5,42,T
2022/02/16/19:12:13.925395,27064,1645056733,922950506,468,671966.794934555,4689661.67050902,5,42,T
2022/02/16/19:12:14.125664,27065,1645056734,123555421,469,671966.899756409,4689661.84731641,5,42,T
2022/02/16/19:12:14.126254,27066,1645056734,123555421,470,671966.899756409,4689661.84731641,5,42,T
2022/02/16/19:12:14.325928,27067,1645056734,324207067,471,671967.017178935,4689662.04354508,5,42,T
2022/02/16/19:12:14.326735,27068,1645056734,324207067,472,671967.017178935,4689662.04354508,5,42,T
2022/02/16/19:12:14.524857,27069,1645056734,523009777,473,671967.110107584,4689662.23379137,5,42,T
2022/02/16/19:12:14.524908,27070,1645056734,523009777,474,671967.110107584,4689662.23379137,5,42,T
2022/02/16/19:12:14.721942,27071,1645056734,720052957,475,671967.249148735,4689662.38490486,5,42,T
2022/02/16/19:12:14.721996,27072,1645056734,720052957,476,671967.249148735,4689662.38490486,5,42,T
2022/02/16/19:12:14.919848,27073,1645056734,917967796,477,671967.381051043,4689662.56887145,5,42,T
2022/02/16/19:12:14.920247,27074,1645056734,917967796,478,671967.381051043,4689662.56887145,5,42,T
2022/02/16/19:12:15.117200,27075,1645056735,115015506,479,671967.511493075,4689662.76746085,5,42,T
2022/02/16/19:12:15.117402,27076,1645056735,115015506,480,671967.511493075,4689662.76746085,5,42,T
2022/02/16/19:12:15.317064,27077,1645056735,314684867,481,671967.637079005,4689662.967601,5,42,T
2022/02/16/19:12:15.317125,27078,1645056735,314684867,482,671967.637079005,4689662.967601,5,42,T
2022/02/16/19:12:15.517661,27079,1645056735,515782833,483,671967.724025594,4689663.17161688,5,42,T
2022/02/16/19:12:15.517960,27080,1645056735,515782833,484,671967.724025594,4689663.17161688,5,42,T
2022/02/16/19:12:15.716609,27081,1645056735,714798688,485,671967.806324516,4689663.36308664,5,42,T
2022/02/16/19:12:15.717105,27082,1645056735,714798688,486,671967.806324516,4689663.36308664,5,42,T
2022/02/16/19:12:15.916900,27083,1645056735,915073394,487,671967.892583624,4689663.59510409,5,42,T
2022/02/16/19:12:15.917577,27084,1645056735,915073394,488,671967.892583624,4689663.59510409,5,42,T
2022/02/16/19:12:16.119755,27085,1645056736,117760419,489,671967.988497712,4689663.83756398,5,42,T
2022/02/16/19:12:16.119876,27086,1645056736,117760419,490,671967.988497712,4689663.83756398,5,42,T
2022/02/16/19:12:16.320540,27087,1645056736,318583726,491,671968.078694816,4689664.08860449,5,42,T
2022/02/16/19:12:16.320592,27088,1645056736,318583726,492,671968.078694816,4689664.08860449,5,42,T
2022/02/16/19:12:16.523569,27089,1645056736,521378040,493,671968.140505967,4689664.34080361,5,42,T
2022/02/16/19:12:16.524152,27090,1645056736,521378040,494,671968.140505967,4689664.34080361,5,42,T
2022/02/16/19:12:16.721675,27091,1645056736,719427824,495,671968.199170702,4689664.56416484,5,42,T
2022/02/16/19:12:16.721727,27092,1645056736,719427824,496,671968.199170702,4689664.56416484,5,42,T
2022/02/16/19:12:16.920637,27093,1645056736,918663740,497,671968.236905847,4689664.78775442,5,42,T
2022/02/16/19:12:16.920860,27094,1645056736,918663740,498,671968.236905847,4689664.78775442,5,42,T
2022/02/16/19:12:17.119873,27095,1645056737,117954969,499,671968.235359129,4689665.06381875,5,42,T
2022/02/16/19:12:17.120090,27096,1645056737,117954969,500,671968.235359129,4689665.06381875,5,42,T
2022/02/16/19:12:17.317985,27097,1645056737,316042184,501,671968.209379719,4689665.34262317,5,42,T
2022/02/16/19:12:17.317999,27098,1645056737,316042184,502,671968.209379719,4689665.34262317,5,42,T
2022/02/16/19:12:17.521363,27099,1645056737,519641876,503,671968.147933913,4689665.59699166,5,42,T
2022/02/16/19:12:17.522752,27100,1645056737,519641876,504,671968.147933913,4689665.59699166,5,42,T
2022/02/16/19:12:17.716637,27101,1645056737,715767860,505,671968.071516798,4689665.83317954,5,42,T
2022/02/16/19:12:17.716646,27102,1645056737,715767860,506,671968.071516798,4689665.83317954,5,42,T
2022/02/16/19:12:17.924053,27103,1645056737,922248363,507,671967.965639879,4689666.09183823,5,42,T
2022/02/16/19:12:17.924071,27104,1645056737,922248363,508,671967.965639879,4689666.09183823,5,42,T
2022/02/16/19:12:18.123146,27105,1645056738,121448516,509,671967.818237336,4689666.29251276,5,42,T
2022/02/16/19:12:18.125289,27106,1645056738,121448516,510,671967.818237336,4689666.29251276,5,42,T
2022/02/16/19:12:18.322895,27107,1645056738,322526931,511,671967.603265562,4689666.43066713,5,42,T
2022/02/16/19:12:18.323075,27108,1645056738,322526931,512,671967.603265562,4689666.43066713,5,42,T
2022/02/16/19:12:18.523780,27109,1645056738,521841764,513,671967.349638437,4689666.5341019,5,42,T
2022/02/16/19:12:18.524313,27110,1645056738,521841764,514,671967.349638437,4689666.5341019,5,42,T
2022/02/16/19:12:18.722658,27111,1645056738,720632314,515,671967.142513176,4689666.62179306,5,42,T
2022/02/16/19:12:18.722705,27112,1645056738,720632314,516,671967.142513176,4689666.62179306,5,42,T
2022/02/16/19:12:18.920265,27113,1645056738,918780326,517,671966.954743416,4689666.72851469,5,42,T
2022/02/16/19:12:18.921154,27114,1645056738,918780326,518,671966.954743416,4689666.72851469,5,42,T
2022/02/16/19:12:19.120711,27115,1645056739,118547201,519,671966.727529682,4689666.82703138,5,42,T
2022/02/16/19:12:19.120739,27116,1645056739,118547201,520,671966.727529682,4689666.82703138,5,42,T
2022/02/16/19:12:19.322667,27117,1645056739,320296525,521,671966.506281339,4689666.89563501,5,42,T
2022/02/16/19:12:19.323585,27118,1645056739,320296525,522,671966.506281339,4689666.89563501,5,42,T
2022/02/16/19:12:19.524560,27119,1645056739,522404193,523,671966.25157758,4689666.95321189,5,42,T
2022/02/16/19:12:19.525005,27120,1645056739,522404193,524,671966.25157758,4689666.95321189,5,42,T
2022/02/16/19:12:19.721103,27121,1645056739,718898057,525,671966.020389189,4689666.95570032,5,42,T
2022/02/16/19:12:19.721157,27122,1645056739,718898057,526,671966.020389189,4689666.95570032,5,42,T
2022/02/16/19:12:19.933019,27123,1645056739,931139230,527,671965.801180072,4689666.91320802,5,42,T
2022/02/16/19:12:19.933076,27124,1645056739,931139230,528,671965.801180072,4689666.91320802,5,42,T
2022/02/16/19:12:20.131783,27125,1645056740,129912137,529,671965.601319332,4689666.90125027,5,42,T
2022/02/16/19:12:20.131933,27126,1645056740,129912137,530,671965.601319332,4689666.90125027,5,42,T
2022/02/16/19:12:20.329428,27127,1645056740,327817678,531,671965.370736451,4689666.87907508,5,42,T
2022/02/16/19:12:20.330300,27128,1645056740,327817678,532,671965.370736451,4689666.87907508,5,42,T
2022/02/16/19:12:20.528131,27129,1645056740,526219844,533,671965.102481833,4689666.86061385,5,42,T
2022/02/16/19:12:20.528903,27130,1645056740,526219844,534,671965.102481833,4689666.86061385,5,42,T
2022/02/16/19:12:20.726406,27131,1645056740,724400043,535,671964.895662391,4689666.86295838,5,42,T
2022/02/16/19:12:20.726547,27132,1645056740,724400043,536,671964.895662391,4689666.86295838,5,42,T
2022/02/16/19:12:20.924959,27133,1645056740,922933578,537,671964.679784528,4689666.78009743,5,42,T
2022/02/16/19:12:20.925725,27134,1645056740,922933578,538,671964.679784528,4689666.78009743,5,42,T
2022/02/16/19:12:21.122614,27135,1645056741,120799303,539,671964.498177437,4689666.70308778,5,42,T
2022/02/16/19:12:21.122740,27136,1645056741,120799303,540,671964.498177437,4689666.70308778,5,42,T
2022/02/16/19:12:21.320847,27137,1645056741,318610668,541,671964.296730265,4689666.6155712,5,42,T
2022/02/16/19:12:21.320861,27138,1645056741,318610668,542,671964.296730265,4689666.6155712,5,42,T
2022/02/16/19:12:21.520454,27139,1645056741,518768787,543,671964.202709225,4689666.54831951,5,42,T
2022/02/16/19:12:21.521668,27140,1645056741,518768787,544,671964.202709225,4689666.54831951,5,42,T
2022/02/16/19:12:21.720337,27141,1645056741,718384981,545,671964.01502167,4689666.4218036,5,42,T
2022/02/16/19:12:21.720391,27142,1645056741,718384981,546,671964.01502167,4689666.4218036,5,42,T
2022/02/16/19:12:21.925941,27143,1645056741,924090862,547,671963.879378361,4689666.29489543,5,42,T
2022/02/16/19:12:21.926059,27144,1645056741,924090862,548,671963.879378361,4689666.29489543,5,42,T
2022/02/16/19:12:22.124599,27145,1645056742,122709751,549,671963.815865218,4689666.16808813,5,42,T
2022/02/16/19:12:22.124653,27146,1645056742,122709751,550,671963.815865218,4689666.16808813,5,42,T
2022/02/16/19:12:22.323521,27147,1645056742,321071386,551,671963.659273841,4689665.96366135,5,42,T
2022/02/16/19:12:22.324285,27148,1645056742,321071386,552,671963.659273841,4689665.96366135,5,42,T
2022/02/16/19:12:22.522581,27149,1645056742,520960569,553,671963.520598896,4689665.80884587,5,42,T
2022/02/16/19:12:22.523504,27150,1645056742,520960569,554,671963.520598896,4689665.80884587,5,42,T
2022/02/16/19:12:22.722511,27151,1645056742,720728635,555,671963.384782868,4689665.58804385,5,42,T
2022/02/16/19:12:22.723383,27152,1645056742,720728635,556,671963.384782868,4689665.58804385,5,42,T
2022/02/16/19:12:22.921617,27153,1645056742,919876813,557,671963.278932242,4689665.40267584,5,42,T
2022/02/16/19:12:22.922412,27154,1645056742,919876813,558,671963.278932242,4689665.40267584,5,42,T
2022/02/16/19:12:23.120636,27155,1645056743,118925333,559,671963.157908972,4689665.20172002,5,42,T
2022/02/16/19:12:23.121642,27156,1645056743,118925333,560,671963.157908972,4689665.20172002,5,42,T
2022/02/16/19:12:23.329640,27157,1645056743,327328920,561,671963.046046016,4689665.01453444,5,42,T
2022/02/16/19:12:23.330111,27158,1645056743,327328920,562,671963.046046016,4689665.01453444,5,42,T
2022/02/16/19:12:23.513087,27159,1645056743,512660026,563,671962.915069256,4689664.8265085,5,42,T
2022/02/16/19:12:23.513114,27160,1645056743,512660026,564,671962.915069256,4689664.8265085,5,42,T
2022/02/16/19:12:23.717021,27161,1645056743,716381072,565,671962.769723256,4689664.55092006,5,42,T
2022/02/16/19:12:23.717029,27162,1645056743,716381072,566,671962.769723256,4689664.55092006,5,42,T
2022/02/16/19:12:23.920285,27163,1645056743,918497800,567,671962.653445936,4689664.29682717,5,42,T
2022/02/16/19:12:23.920300,27164,1645056743,918497800,568,671962.653445936,4689664.29682717,5,42,T
2022/02/16/19:12:24.120401,27165,1645056744,118552684,569,671962.571757367,4689664.10852686,5,42,T
2022/02/16/19:12:24.120809,27166,1645056744,118552684,570,671962.571757367,4689664.10852686,5,42,T
2022/02/16/19:12:24.321871,27167,1645056744,319792985,571,671962.512148491,4689663.94043719,5,42,T
2022/02/16/19:12:24.322084,27168,1645056744,319792985,572,671962.512148491,4689663.94043719,5,42,T
2022/02/16/19:12:24.521917,27169,1645056744,519397020,573,671962.365068892,4689663.74106833,5,42,T
2022/02/16/19:12:24.521982,27170,1645056744,519397020,574,671962.365068892,4689663.74106833,5,42,T
2022/02/16/19:12:24.721691,27171,1645056744,719792842,575,671962.217584674,4689663.53575185,5,42,T
2022/02/16/19:12:24.721836,27172,1645056744,719792842,576,671962.217584674,4689663.53575185,5,42,T
2022/02/16/19:12:24.922217,27173,1645056744,920127153,577,671962.122797162,4689663.33711013,5,42,T
2022/02/16/19:12:24.922308,27174,1645056744,920127153,578,671962.122797162,4689663.33711013,5,42,T
2022/02/16/19:12:25.122629,27175,1645056745,120698690,579,671962.006194997,4689663.1130688,5,42,T
2022/02/16/19:12:25.123138,27176,1645056745,120698690,580,671962.006194997,4689663.1130688,5,42,T
2022/02/16/19:12:25.323408,27177,1645056745,321505546,581,671961.985510676,4689662.94630585,5,42,T
2022/02/16/19:12:25.323710,27178,1645056745,321505546,582,671961.985510676,4689662.94630585,5,42,T
2022/02/16/19:12:25.522612,27179,1645056745,520345687,583,671961.879149508,4689662.80415909,5,42,T
2022/02/16/19:12:25.522665,27180,1645056745,520345687,584,671961.879149508,4689662.80415909,5,42,T
2022/02/16/19:12:25.723351,27181,1645056745,721349954,585,671961.795520196,4689662.61080123,5,42,T
2022/02/16/19:12:25.723429,27182,1645056745,721349954,586,671961.795520196,4689662.61080123,5,42,T
2022/02/16/19:12:25.928585,27183,1645056745,926635742,587,671961.695452741,4689662.40293781,5,42,T
2022/02/16/19:12:25.929361,27184,1645056745,926635742,588,671961.695452741,4689662.40293781,5,42,T
2022/02/16/19:12:26.126647,27185,1645056746,124774694,589,671961.559365421,4689662.20439549,5,42,T
2022/02/16/19:12:26.127014,27186,1645056746,124774694,590,671961.559365421,4689662.20439549,5,42,T
2022/02/16/19:12:26.328163,27187,1645056746,325511693,591,671961.423456638,4689662.00418758,5,42,T
2022/02/16/19:12:26.328577,27188,1645056746,325511693,592,671961.423456638,4689662.00418758,5,42,T
2022/02/16/19:12:26.527979,27189,1645056746,525694131,593,671961.266250059,4689661.79677691,5,42,T
2022/02/16/19:12:26.528136,27190,1645056746,525694131,594,671961.266250059,4689661.79677691,5,42,T
2022/02/16/19:12:26.729060,27191,1645056746,726805925,595,671961.155856918,4689661.57214582,5,42,T
2022/02/16/19:12:26.729079,27192,1645056746,726805925,596,671961.155856918,4689661.57214582,5,42,T
2022/02/16/19:12:26.928498,27193,1645056746,926446676,597,671961.036691409,4689661.32354864,5,42,T
2022/02/16/19:12:26.928789,27194,1645056746,926446676,598,671961.036691409,4689661.32354864,5,42,T
2022/02/16/19:12:27.126486,27195,1645056747,124639511,599,671960.934661444,4689661.11712147,5,42,T
2022/02/16/19:12:27.127205,27196,1645056747,124639511,600,671960.934661444,4689661.11712147,5,42,T
2022/02/16/19:12:27.325920,27197,1645056747,324081420,601,671960.79916179,4689660.92267575,5,42,T
2022/02/16/19:12:27.325976,27198,1645056747,324081420,602,671960.79916179,4689660.92267575,5,42,T
2022/02/16/19:12:27.527065,27199,1645056747,524670124,603,671960.708524773,4689660.70075632,5,42,T
2022/02/16/19:12:27.527095,27200,1645056747,524670124,604,671960.708524773,4689660.70075632,5,42,T
2022/02/16/19:12:27.727579,27201,1645056747,725446462,605,671960.635448258,4689660.48687565,5,42,T
2022/02/16/19:12:27.727606,27202,1645056747,725446462,606,671960.635448258,4689660.48687565,5,42,T
2022/02/16/19:12:27.931638,27203,1645056747,931130170,607,671960.51549611,4689660.27592634,5,42,T
2022/02/16/19:12:27.931747,27204,1645056747,931130170,608,671960.51549611,4689660.27592634,5,42,T
2022/02/16/19:12:28.131675,27205,1645056748,129856348,609,671960.386681535,4689660.05028636,5,42,T
2022/02/16/19:12:28.132109,27206,1645056748,129856348,610,671960.386681535,4689660.05028636,5,42,T
2022/02/16/19:12:28.330455,27207,1645056748,328407049,611,671960.275389047,4689659.82303547,5,42,T
2022/02/16/19:12:28.330505,27208,1645056748,328407049,612,671960.275389047,4689659.82303547,5,42,T
2022/02/16/19:12:28.529686,27209,1645056748,527546167,613,671960.183652958,4689659.58420378,5,42,T
2022/02/16/19:12:28.530287,27210,1645056748,527546167,614,671960.183652958,4689659.58420378,5,42,T
2022/02/16/19:12:28.728315,27211,1645056748,725503921,615,671960.091161259,4689659.32568496,5,42,T
2022/02/16/19:12:28.728371,27212,1645056748,725503921,616,671960.091161259,4689659.32568496,5,42,T
2022/02/16/19:12:28.929688,27213,1645056748,927142858,617,671960.027350748,4689659.12687599,5,42,T
2022/02/16/19:12:28.929737,27214,1645056748,927142858,618,671960.027350748,4689659.12687599,5,42,T
2022/02/16/19:12:29.130333,27215,1645056749,128143548,619,671959.916830482,4689658.93545572,5,42,T
2022/02/16/19:12:29.130887,27216,1645056749,128143548,620,671959.916830482,4689658.93545572,5,42,T
2022/02/16/19:12:29.331048,27217,1645056749,328780889,621,671959.836498872,4689658.71991253,5,42,T
2022/02/16/19:12:29.331706,27218,1645056749,328780889,622,671959.836498872,4689658.71991253,5,42,T
2022/02/16/19:12:29.532660,27219,1645056749,530110120,623,671959.732562546,4689658.49581109,5,42,T
2022/02/16/19:12:29.532819,27220,1645056749,530110120,624,671959.732562546,4689658.49581109,5,42,T
2022/02/16/19:12:29.732042,27221,1645056749,730292081,625,671959.621253792,4689658.28043518,5,42,T
2022/02/16/19:12:29.733188,27222,1645056749,730292081,626,671959.621253792,4689658.28043518,5,42,T
2022/02/16/19:12:29.934660,27223,1645056749,932353258,627,671959.519933934,4689658.04507926,5,42,T
2022/02/16/19:12:29.934829,27224,1645056749,932353258,628,671959.519933934,4689658.04507926,5,42,T
2022/02/16/19:12:30.134178,27225,1645056750,132382154,629,671959.408864455,4689657.80874179,5,42,T
2022/02/16/19:12:30.134646,27226,1645056750,132382154,630,671959.408864455,4689657.80874179,5,42,T
2022/02/16/19:12:30.335318,27227,1645056750,332997322,631,671959.316025149,4689657.58120174,5,42,T
2022/02/16/19:12:30.335963,27228,1645056750,332997322,632,671959.316025149,4689657.58120174,5,42,T
2022/02/16/19:12:30.536343,27229,1645056750,533748388,633,671959.180130863,4689657.38600416,5,42,T
2022/02/16/19:12:30.536366,27230,1645056750,533748388,634,671959.180130863,4689657.38600416,5,42,T
2022/02/16/19:12:30.735426,27231,1645056750,733500242,635,671959.068533266,4689657.17117783,5,42,T
2022/02/16/19:12:30.735479,27232,1645056750,733500242,636,671959.068533266,4689657.17117783,5,42,T
2022/02/16/19:12:30.936821,27233,1645056750,934700489,637,671958.964993404,4689656.9589615,5,42,T
2022/02/16/19:12:30.936841,27234,1645056750,934700489,638,671958.964993404,4689656.9589615,5,42,T
2022/02/16/19:12:31.136082,27235,1645056751,134236812,639,671958.836160387,4689656.78453362,5,42,T
2022/02/16/19:12:31.136266,27236,1645056751,134236812,640,671958.836160387,4689656.78453362,5,42,T
2022/02/16/19:12:31.336008,27237,1645056751,334252834,641,671958.703844018,4689656.59499047,5,42,T
2022/02/16/19:12:31.336910,27238,1645056751,334252834,642,671958.703844018,4689656.59499047,5,42,T
2022/02/16/19:12:31.537349,27239,1645056751,535047054,643,671958.558507653,4689656.37506816,5,42,T
2022/02/16/19:12:31.537372,27240,1645056751,535047054,644,671958.558507653,4689656.37506816,5,42,T
2022/02/16/19:12:31.738511,27241,1645056751,735551595,645,671958.392347821,4689656.18469416,5,42,T
2022/02/16/19:12:31.738720,27242,1645056751,735551595,646,671958.392347821,4689656.18469416,5,42,T
2022/02/16/19:12:31.939609,27243,1645056751,937175035,647,671958.26506152,4689655.99212011,5,42,T
2022/02/16/19:12:31.939628,27244,1645056751,937175035,648,671958.26506152,4689655.99212011,5,42,T
2022/02/16/19:12:32.139290,27245,1645056752,137698650,649,671958.098432314,4689655.79282808,5,42,T
2022/02/16/19:12:32.140768,27246,1645056752,137698650,650,671958.098432314,4689655.79282808,5,42,T
2022/02/16/19:12:32.340564,27247,1645056752,338841915,651,671958.065158145,4689655.66787652,5,42,T
2022/02/16/19:12:32.341450,27248,1645056752,338841915,652,671958.065158145,4689655.66787652,5,42,T
2022/02/16/19:12:32.543351,27249,1645056752,541280746,653,671957.910008834,4689655.47758729,5,42,T
2022/02/16/19:12:32.543410,27250,1645056752,541280746,654,671957.910008834,4689655.47758729,5,42,T
2022/02/16/19:12:32.744053,27251,1645056752,741895198,655,671957.737009289,4689655.22377196,5,42,T
2022/02/16/19:12:32.744128,27252,1645056752,741895198,656,671957.737009289,4689655.22377196,5,42,T
2022/02/16/19:12:32.945112,27253,1645056752,943332672,657,671957.562155968,4689654.98939415,5,42,T
2022/02/16/19:12:32.946374,27254,1645056752,943332672,658,671957.562155968,4689654.98939415,5,42,T
2022/02/16/19:12:33.146909,27255,1645056753,144311904,659,671957.476297363,4689654.81954681,5,42,T
2022/02/16/19:12:33.146975,27256,1645056753,144311904,660,671957.476297363,4689654.81954681,5,42,T
2022/02/16/19:12:33.347240,27257,1645056753,344609975,661,671957.33256419,4689654.64085656,5,42,T
2022/02/16/19:12:33.347287,27258,1645056753,344609975,662,671957.33256419,4689654.64085656,5,42,T
2022/02/16/19:12:33.547382,27259,1645056753,545186281,663,671957.181072182,4689654.46420248,5,42,T
2022/02/16/19:12:33.547664,27260,1645056753,545186281,664,671957.181072182,4689654.46420248,5,42,T
2022/02/16/19:12:33.748485,27261,1645056753,746371984,665,671957.013649324,4689654.26359212,5,42,T
2022/02/16/19:12:33.749699,27262,1645056753,746371984,666,671957.013649324,4689654.26359212,5,42,T
2022/02/16/19:12:33.950573,27263,1645056753,948533058,667,671956.886996195,4689654.07326027,5,42,T
2022/02/16/19:12:33.951365,27264,1645056753,948533058,668,671956.886996195,4689654.07326027,5,42,T
2022/02/16/19:12:34.151576,27265,1645056754,148370981,669,671956.764368151,4689653.87597625,5,42,T
2022/02/16/19:12:34.151773,27266,1645056754,148370981,670,671956.764368151,4689653.87597625,5,42,T
2022/02/16/19:12:34.351737,27267,1645056754,349393129,671,671956.649410987,4689653.64659439,5,42,T
2022/02/16/19:12:34.351797,27268,1645056754,349393129,672,671956.649410987,4689653.64659439,5,42,T
2022/02/16/19:12:34.550092,27269,1645056754,548253774,673,671956.534623157,4689653.46638812,5,42,T
2022/02/16/19:12:34.550471,27270,1645056754,548253774,674,671956.534623157,4689653.46638812,5,42,T
2022/02/16/19:12:34.749504,27271,1645056754,747245073,675,671956.449269926,4689653.22548655,5,42,T
2022/02/16/19:12:34.749661,27272,1645056754,747245073,676,671956.449269926,4689653.22548655,5,42,T
2022/02/16/19:12:34.950262,27273,1645056754,948072671,677,671956.31172557,4689653.03581511,5,42,T
2022/02/16/19:12:34.950529,27274,1645056754,948072671,678,671956.31172557,4689653.03581511,5,42,T
2022/02/16/19:12:35.150497,27275,1645056755,148504257,679,671956.244641129,4689652.71242002,5,42,T
2022/02/16/19:12:35.150715,27276,1645056755,148504257,680,671956.244641129,4689652.71242002,5,42,T
2022/02/16/19:12:35.349960,27277,1645056755,348194360,681,671956.137779002,4689652.54020154,5,42,T
2022/02/16/19:12:35.350168,27278,1645056755,348194360,682,671956.137779002,4689652.54020154,5,42,T
2022/02/16/19:12:35.550879,27279,1645056755,549049854,683,671956.013102119,4689652.52730652,5,42,T
2022/02/16/19:12:35.550995,27280,1645056755,549049854,684,671956.013102119,4689652.52730652,5,42,T
2022/02/16/19:12:35.749134,27281,1645056755,747567176,685,671955.641390682,4689652.68573524,5,42,T
2022/02/16/19:12:35.749805,27282,1645056755,747567176,686,671955.641390682,4689652.68573524,5,42,T
2022/02/16/19:12:35.952192,27283,1645056755,949903726,687,671955.490134857,4689652.47141982,5,42,T
2022/02/16/19:12:35.952442,27284,1645056755,949903726,688,671955.490134857,4689652.47141982,5,42,T
2022/02/16/19:12:36.151655,27285,1645056756,149610519,689,671955.568790714,4689651.98701741,5,42,T
2022/02/16/19:12:36.151680,27286,1645056756,149610519,690,671955.568790714,4689651.98701741,5,42,T
2022/02/16/19:12:36.351808,27287,1645056756,349896669,691,671955.505482398,4689651.70045444,5,42,T
2022/02/16/19:12:36.351904,27288,1645056756,349896669,692,671955.505482398,4689651.70045444,5,42,T
2022/02/16/19:12:36.552343,27289,1645056756,550881385,693,671955.456581404,4689651.48308519,5,42,T
2022/02/16/19:12:36.554051,27290,1645056756,550881385,694,671955.456581404,4689651.48308519,5,42,T
2022/02/16/19:12:36.754044,27291,1645056756,752389669,695,671955.2558404,4689651.32192186,5,42,T
2022/02/16/19:12:36.755833,27292,1645056756,752389669,696,671955.2558404,4689651.32192186,5,42,T
2022/02/16/19:12:36.956205,27293,1645056756,953966379,697,671955.117150847,4689651.13964443,5,42,T
2022/02/16/19:12:36.957109,27294,1645056756,953966379,698,671955.117150847,4689651.13964443,5,42,T
2022/02/16/19:12:37.157768,27295,1645056757,154703855,699,671954.986793726,4689650.9319653,5,42,T
2022/02/16/19:12:37.157830,27296,1645056757,154703855,700,671954.986793726,4689650.9319653,5,42,T
2022/02/16/19:12:37.356760,27297,1645056757,355274677,701,671954.859113174,4689650.76665788,5,42,T
2022/02/16/19:12:37.358042,27298,1645056757,355274677,702,671954.859113174,4689650.76665788,5,42,T
2022/02/16/19:12:37.559273,27299,1645056757,556186199,703,671954.773664082,4689650.6305912,5,42,T
2022/02/16/19:12:37.559354,27300,1645056757,556186199,704,671954.773664082,4689650.6305912,5,42,T
2022/02/16/19:12:37.759597,27301,1645056757,756780862,705,671954.606066984,4689650.48193136,5,42,T
2022/02/16/19:12:37.759641,27302,1645056757,756780862,706,671954.606066984,4689650.48193136,5,42,T
2022/02/16/19:12:37.958453,27303,1645056757,956354379,707,671954.454737152,4689650.31548672,5,42,T
2022/02/16/19:12:37.958533,27304,1645056757,956354379,708,671954.454737152,4689650.31548672,5,42,T
2022/02/16/19:12:38.159158,27305,1645056758,156921625,709,671954.523253282,4689649.87963571,5,42,T
2022/02/16/19:12:38.159216,27306,1645056758,156921625,710,671954.523253282,4689649.87963571,5,42,T
2022/02/16/19:12:38.525977,27307,1645056758,523262023,711,671954.371828463,4689649.3133229,5,42,T
2022/02/16/19:12:38.526052,27308,1645056758,523262023,712,671954.371828463,4689649.3133229,5,42,T
2022/02/16/19:12:38.723711,27309,1645056758,721822977,713,671954.192700629,4689649.28109258,5,42,T
2022/02/16/19:12:38.724226,27310,1645056758,721822977,714,671954.192700629,4689649.28109258,5,42,T
2022/02/16/19:12:38.930239,27311,1645056758,928258895,715,671954.09702295,4689649.10747874,5,42,T
2022/02/16/19:12:38.930256,27312,1645056758,928258895,716,671954.09702295,4689649.10747874,5,42,T
2022/02/16/19:12:39.130604,27313,1645056759,129092693,717,671953.946815971,4689648.91211547,5,42,T
2022/02/16/19:12:39.131991,27314,1645056759,129092693,718,671953.946815971,4689648.91211547,5,42,T
