%time,field.header.seq,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z
1.64609931027713E+018,24235,0,2.4932864,-0.072,0.7067,0.1149
1.64609931030195E+018,24236,0,2.4818176,-0.0731,0.7017,0.1102
1.64609931032691E+018,24237,0,2.4953856,-0.0739,0.7126,0.1124
1.64609931035174E+018,24238,0,2.4836096,-0.0721,0.7037,0.1103
1.64609931037695E+018,24239,0,2.5206272,-0.0739,0.7077,0.1101
1.64609931040186E+018,24240,0,2.4910336,-0.074,0.7047,0.109
1.64609931042652E+018,24241,0,2.4662272,-0.074,0.7038,0.1125
1.64609931045264E+018,24242,0,2.6114304,-0.073,0.7096,0.1066
1.64609931047729E+018,24243,0,2.4654592,-0.0748,0.7097,0.11
1.64609931050189E+018,24244,0,2.46016,-0.0731,0.6998,0.1091
1.64609931052684E+018,24245,0,2.4945408,-0.074,0.7028,0.1113
1.64609931055205E+018,24246,0,2.5213952,-0.0721,0.7047,0.1114
1.64609931057637E+018,24247,0,2.4317184,-0.073,0.7027,0.1102
1.64609931060153E+018,24248,0,2.5165056,-0.0721,0.7017,0.1103
1.64609931062605E+018,24249,0,2.451584,-0.0749,0.7058,0.1113
1.64609931065112E+018,24250,0,2.5073664,-0.074,0.7038,0.1137
1.64609931067643E+018,24251,0,2.5303296,-0.074,0.7047,0.1125
1.64609931070097E+018,24252,0,2.4544768,-0.0739,0.7087,0.1113
1.64609931072677E+018,24253,0,2.5800704,-0.0711,0.7086,0.115
1.6460993107516E+018,24254,0,2.4832,-0.0729,0.7116,0.1078
1.64609931077664E+018,24255,0,2.5039872,-0.073,0.7067,0.1055
1.64609931080164E+018,24256,0,2.4998656,-0.0721,0.7027,0.1091
1.64609931082672E+018,24257,0,2.5081088,-0.0739,0.7087,0.1113
1.64609931085126E+018,24258,0,2.4537856,-0.074,0.7047,0.1054
1.64609931087578E+018,24259,0,2.4522496,-0.0711,0.7056,0.1103
1.64609931090068E+018,24260,0,2.489344,-0.072,0.7076,0.1102
1.64609931092674E+018,24261,0,2.606336,-0.0711,0.7076,0.1138
1.64609931095008E+018,24262,0,2.3342336,-0.074,0.7038,0.1113
1.64609931097662E+018,24263,0,2.65408,-0.074,0.7028,0.109
1.64609931100153E+018,24264,0,2.4901632,-0.073,0.7067,0.1078
1.64609931102649E+018,24265,0,2.4962816,-0.0749,0.7077,0.1101
1.64609931105127E+018,24266,0,2.4779776,-0.072,0.7067,0.1126
1.64609931107614E+018,24267,0,2.4875776,-0.073,0.7027,0.1114
1.64609931110095E+018,24268,0,2.4807168,-0.074,0.7047,0.109
1.64609931112557E+018,24269,0,2.462336,-0.0731,0.7008,0.1091
1.64609931115082E+018,24270,0,2.5244416,-0.073,0.7047,0.1126
1.64609931117576E+018,24271,0,2.4944896,-0.0711,0.7046,0.1068
1.64609931120137E+018,24272,0,2.5603584,-0.074,0.7038,0.1137
1.64609931122611E+018,24273,0,2.4739328,-0.0721,0.7047,0.1114
1.64609931125085E+018,24274,0,2.4745728,-0.0739,0.7077,0.1078
1.64609931127588E+018,24275,0,2.5023744,-0.0711,0.7046,0.1115
1.64609931130112E+018,24276,0,2.52416,-0.0749,0.7028,0.1125
1.6460993113253E+018,24277,0,2.418304,-0.074,0.7028,0.109
1.64609931135046E+018,24278,0,2.515712,-0.074,0.7047,0.1113
1.64609931137509E+018,24279,0,2.462848,-0.073,0.7067,0.1125
1.64609931139999E+018,24280,0,2.4900608,-0.0749,0.7038,0.1089
1.64609931142503E+018,24281,0,2.5048064,-0.0739,0.7107,0.1089
1.64609931144983E+018,24282,0,2.4799232,-0.0721,0.7027,0.1091
1.64609931147576E+018,24283,0,2.5923584,-0.0739,0.7077,0.1113
1.6460993115008E+018,24284,0,2.5045504,-0.0721,0.7047,0.1114
1.64609931152578E+018,24285,0,2.4973312,-0.074,0.7057,0.1101
1.64609931155071E+018,24286,0,2.4932352,-0.073,0.7096,0.1078
1.64609931157582E+018,24287,0,2.5106944,-0.074,0.7047,0.1078
1.64609931160085E+018,24288,0,2.5033984,-0.0749,0.7038,0.1125
1.64609931162533E+018,24289,0,2.4484096,-0.074,0.7047,0.1066
1.64609931165045E+018,24290,0,2.5114624,-0.073,0.7057,0.1102
1.64609931167505E+018,24291,0,2.4602624,-0.0711,0.7047,0.1138
1.64609931170006E+018,24292,0,2.5005312,-0.073,0.7037,0.1102
1.64609931172577E+018,24293,0,2.57088,-0.0759,0.7058,0.1089
1.64609931175067E+018,24294,0,2.4906496,-0.073,0.7087,0.1149
1.64609931177567E+018,24295,0,2.4995072,-0.073,0.7057,0.1125
1.64609931180058E+018,24296,0,2.4909056,-0.0739,0.7077,0.1125
1.64609931182541E+018,24297,0,2.483712,-0.0721,0.7047,0.1114
1.64609931184994E+018,24298,0,2.4526592,-0.0712,0.7017,0.1103
1.64609931187441E+018,24299,0,2.4468992,-0.074,0.7047,0.1078
1.64609931190014E+018,24300,0,2.573056,-0.0729,0.7106,0.1125
1.64609931192473E+018,24301,0,2.4588032,-0.073,0.7067,0.1137
1.64609931194976E+018,24302,0,2.50304,-0.074,0.7028,0.1113
1.64609931197441E+018,24303,0,2.464768,-0.073,0.7047,0.1102
1.64609931199967E+018,24304,0,2.526336,-0.0712,0.7027,0.108
1.64609931202554E+018,24305,0,2.5872128,-0.0731,0.7017,0.1091
1.64609931205024E+018,24306,0,2.4694784,-0.0721,0.7027,0.1091
1.64609931207506E+018,24307,0,2.4819712,-0.0712,0.7027,0.1103
1.64609931209997E+018,24308,0,2.4914944,-0.071,0.7125,0.1079
1.64609931212481E+018,24309,0,2.4842496,-0.073,0.7057,0.1078
1.64609931214975E+018,24310,0,2.4932608,-0.074,0.7047,0.1101
1.64609931217494E+018,24311,0,2.5192192,-0.073,0.7037,0.1137
1.64609931219961E+018,24312,0,2.466944,-0.0721,0.7057,0.1102
1.64609931222435E+018,24313,0,2.4747008,-0.073,0.7027,0.1126
1.64609931224902E+018,24314,0,2.4668928,-0.0721,0.7057,0.1138
1.64609931227473E+018,24315,0,2.5710336,-0.074,0.7057,0.1101
1.6460993123001E+018,24316,0,2.5371904,-0.074,0.7037,0.1102
1.64609931232484E+018,24317,0,2.473984,-0.073,0.7047,0.1126
1.64609931234976E+018,24318,0,2.491264,-0.073,0.7077,0.1078
1.64609931237439E+018,24319,0,2.462976,-0.073,0.7087,0.1102
1.64609931239948E+018,24320,0,2.5088256,-0.074,0.7047,0.1101
1.64609931242441E+018,24321,0,2.4936192,-0.0749,0.7038,0.1066
1.64609931244901E+018,24322,0,2.4599552,-0.0711,0.7056,0.1079
1.64609931247408E+018,24323,0,2.5071616,-0.073,0.7057,0.1114
1.6460993125E+018,24324,0,2.5916416,-0.073,0.7047,0.1067
1.64609931252453E+018,24325,0,2.4532224,-0.073,0.7087,0.1102
1.64609931254979E+018,24326,0,2.5254144,-0.0711,0.7086,0.1091
1.64609931257451E+018,24327,0,2.4720384,-0.0748,0.7127,0.11
1.64609931259962E+018,24328,0,2.5117184,-0.0749,0.7058,0.1089
1.64609931262428E+018,24329,0,2.4654592,-0.0721,0.7057,0.1091
1.64609931264919E+018,24330,0,2.4909824,-0.073,0.7067,0.1102
1.64609931267442E+018,24331,0,2.52352,-0.074,0.7057,0.1078
1.64609931269895E+018,24332,0,2.4526848,-0.0711,0.7106,0.1114
1.64609931272436E+018,24333,0,2.5411584,-0.074,0.7047,0.1125
1.64609931274875E+018,24334,0,2.4389632,-0.074,0.7057,0.109
1.64609931277369E+018,24335,0,2.4937728,-0.0739,0.7077,0.1113
1.64609931279958E+018,24336,0,2.5893632,-0.0721,0.7047,0.1079
1.64609931282425E+018,24337,0,2.4670976,-0.074,0.7008,0.1114
1.6460993128491E+018,24338,0,2.4850176,-0.073,0.7087,0.1113
1.64609931287407E+018,24339,0,2.496768,-0.074,0.7028,0.1113
1.64609931289877E+018,24340,0,2.4697344,-0.073,0.7096,0.109
1.64609931292391E+018,24341,0,2.5140736,-0.072,0.7076,0.1102
1.64609931294923E+018,24342,0,2.5323264,-0.074,0.7047,0.109
1.64609931297375E+018,24343,0,2.4519424,-0.0748,0.7107,0.11
1.64609931299826E+018,24344,0,2.450432,-0.0729,0.7106,0.1101
1.6460993130241E+018,24345,0,2.5839616,-0.072,0.7106,0.1114
1.64609931304896E+018,24346,0,2.4859136,-0.074,0.7057,0.1078
1.64609931307398E+018,24347,0,2.5023744,-0.074,0.7047,0.1113
1.64609931309888E+018,24348,0,2.489984,-0.073,0.7047,0.1126
1.64609931312389E+018,24349,0,2.5012224,-0.074,0.7037,0.1078
1.64609931314848E+018,24350,0,2.4589312,-0.0739,0.7077,0.1101
1.64609931317396E+018,24351,0,2.5482752,-0.074,0.7047,0.1125
1.64609931319842E+018,24352,0,2.445824,-0.073,0.7037,0.1114
1.64609931322326E+018,24353,0,2.4836096,-0.0721,0.7066,0.1102
1.64609931324834E+018,24354,0,2.5084672,-0.073,0.7057,0.1078
1.64609931327317E+018,24355,0,2.4833024,-0.073,0.7047,0.1114
1.64609931329816E+018,24356,0,2.4985344,-0.073,0.7077,0.1066
1.64609931332413E+018,24357,0,2.5968128,-0.0739,0.7067,0.1113
1.64609931334878E+018,24358,0,2.4649216,-0.073,0.7057,0.1114
1.64609931337348E+018,24359,0,2.469888,-0.074,0.7037,0.1102
1.64609931339839E+018,24360,0,2.4914944,-0.0739,0.7067,0.1137
1.64609931342325E+018,24361,0,2.4854784,-0.0731,0.7027,0.1079
1.64609931344862E+018,24362,0,2.5376256,-0.073,0.7067,0.1125
1.64609931347341E+018,24363,0,2.4786944,-0.073,0.7037,0.1126
1.64609931349799E+018,24364,0,2.4576,-0.0749,0.7048,0.1125
1.64609931352298E+018,24365,0,2.4994304,-0.0731,0.7027,0.1043
1.64609931354812E+018,24366,0,2.5142016,-0.073,0.7037,0.1079
1.64609931357391E+018,24367,0,2.5792,-0.073,0.7057,0.1149
1.64609931359864E+018,24368,0,2.472704,-0.073,0.7027,0.1126
1.64609931362354E+018,24369,0,2.4900096,-0.073,0.7037,0.1102
1.64609931364846E+018,24370,0,2.4922112,-0.074,0.7037,0.1078
1.64609931367343E+018,24371,0,2.496512,-0.074,0.7047,0.1125
1.64609931369806E+018,24372,0,2.4627968,-0.074,0.7047,0.1113
1.64609931372287E+018,24373,0,2.4813824,-0.0731,0.7037,0.1067
1.64609931374802E+018,24374,0,2.515456,-0.0758,0.7058,0.1112
1.64609931377267E+018,24375,0,2.4645632,-0.074,0.7047,0.109
1.6460993137977E+018,24376,0,2.5030656,-0.0729,0.7096,0.1125
1.64609931382336E+018,24377,0,2.5664256,-0.0749,0.7048,0.1136
1.64609931384819E+018,24378,0,2.4829952,-0.072,0.7096,0.1137
1.64609931387272E+018,24379,0,2.4524032,-0.073,0.7057,0.1114
1.64609931389831E+018,24380,0,2.5586176,-0.073,0.7047,0.1126
1.64609931392278E+018,24381,0,2.4477184,-0.074,0.7028,0.1078
1.64609931394782E+018,24382,0,2.5036288,-0.0749,0.7048,0.1148
1.64609931397277E+018,24383,0,2.4946944,-0.0739,0.7107,0.1101
1.64609931399765E+018,24384,0,2.488832,-0.0749,0.7067,0.1065
1.64609931402272E+018,24385,0,2.5065984,-0.073,0.7047,0.1137
1.64609931404718E+018,24386,0,2.4461568,-0.073,0.7047,0.1149
1.64609931407298E+018,24387,0,2.5801728,-0.072,0.7086,0.1067
1.64609931409788E+018,24388,0,2.4894976,-0.072,0.7076,0.109
1.6460993141228E+018,24389,0,2.4926464,-0.0739,0.7116,0.1112
1.64609931414788E+018,24390,0,2.5080064,-0.0749,0.7028,0.1113
1.64609931417265E+018,24391,0,2.4768256,-0.073,0.7106,0.109
1.64609931419747E+018,24392,0,2.4814336,-0.074,0.7047,0.109
1.64609931422246E+018,24393,0,2.4992768,-0.0759,0.7048,0.11
1.64609931424738E+018,24394,0,2.4920576,-0.074,0.7057,0.1054
1.64609931427213E+018,24395,0,2.474624,-0.0721,0.7057,0.1126
1.64609931429707E+018,24396,0,2.493824,-0.0721,0.7017,0.1079
1.64609931432184E+018,24397,0,2.4771584,-0.0749,0.7048,0.1066
1.64609931434685E+018,24398,0,2.5010688,-0.073,0.7057,0.1102
1.64609931437198E+018,24399,0,2.5133312,-0.0749,0.7048,0.1101
1.64609931439748E+018,24400,0,2.5502464,-0.074,0.7047,0.1078
1.64609931442225E+018,24401,0,2.4762112,-0.073,0.7057,0.1102
1.6460993144474E+018,24402,0,2.5155328,-0.073,0.7047,0.1114
1.64609931447216E+018,24403,0,2.4762368,-0.0731,0.7027,0.1067
1.64609931449684E+018,24404,0,2.4676352,-0.074,0.6998,0.1114
1.64609931452214E+018,24405,0,2.5303296,-0.073,0.7047,0.1102
1.64609931454692E+018,24406,0,2.478208,-0.0739,0.7107,0.1089
1.64609931457222E+018,24407,0,2.5294336,-0.0711,0.7046,0.1079
1.6460993145964E+018,24408,0,2.41792,-0.0721,0.7047,0.1103
1.64609931462243E+018,24409,0,2.6032384,-0.0768,0.7048,0.1076
1.64609931464688E+018,24410,0,2.4450816,-0.0749,0.7077,0.1124
1.64609931467237E+018,24411,0,2.54848,-0.072,0.7096,0.1078
1.64609931469735E+018,24412,0,2.4983296,-0.073,0.7037,0.1114
1.64609931472174E+018,24413,0,2.439424,-0.074,0.7057,0.1101
1.64609931474672E+018,24414,0,2.49728,-0.073,0.7057,0.1067
1.6460993147717E+018,24415,0,2.4985344,-0.073,0.7037,0.1126
1.64609931479648E+018,24416,0,2.4782848,-0.0739,0.7057,0.1125
1.64609931482149E+018,24417,0,2.5009408,-0.074,0.7047,0.1101
1.64609931484724E+018,24418,0,2.5741824,-0.0721,0.7056,0.1067
1.64609931487201E+018,24419,0,2.4777216,-0.0739,0.7097,0.1089
1.64609931489661E+018,24420,0,2.4599296,-0.074,0.7057,0.109
1.64609931492174E+018,24421,0,2.5125632,-0.074,0.7028,0.1078
1.64609931494654E+018,24422,0,2.48,-0.073,0.7057,0.1114
1.64609931497164E+018,24423,0,2.5097728,-0.074,0.7057,0.1113
1.64609931499648E+018,24424,0,2.48448,-0.0721,0.7057,0.1114
1.64609931502137E+018,24425,0,2.4891904,-0.073,0.7027,0.1114
1.64609931504604E+018,24426,0,2.4668928,-0.073,0.7067,0.1078
1.646099315071E+018,24427,0,2.495744,-0.073,0.7037,0.1079
1.64609931509634E+018,24428,0,2.5344256,-0.0711,0.7096,0.1114
1.64609931512175E+018,24429,0,2.5408,-0.0721,0.7047,0.1126
1.64609931514682E+018,24430,0,2.50688,-0.0749,0.7018,0.116
1.64609931517169E+018,24431,0,2.486656,-0.074,0.7047,0.109
1.6460993151965E+018,24432,0,2.4809472,-0.073,0.7037,0.1079
1.64609931522172E+018,24433,0,2.5219072,-0.073,0.7057,0.109
1.64609931524641E+018,24434,0,2.4694272,-0.0739,0.7067,0.1125
1.64609931527103E+018,24435,0,2.4618496,-0.073,0.7037,0.1114
1.64609931529624E+018,24436,0,2.5216768,-0.074,0.7037,0.1055
1.6460993153208E+018,24437,0,2.455552,-0.074,0.7028,0.1125
1.64609931534575E+018,24438,0,2.4947968,-0.073,0.7037,0.1126
1.64609931537E+018,24439,0,2.4254976,-0.0759,0.7018,0.1101
1.64609931539635E+018,24440,0,2.6349056,-0.074,0.7028,0.1113
1.64609931542136E+018,24441,0,2.5011712,-0.0729,0.7116,0.1113
1.64609931544609E+018,24442,0,2.4731136,-0.0749,0.7077,0.1124
1.64609931547126E+018,24443,0,2.5162752,-0.074,0.7037,0.109
1.64609931549593E+018,24444,0,2.467328,-0.074,0.7057,0.1113
1.64609931552062E+018,24445,0,2.4685056,-0.0729,0.7116,0.1089
1.64609931554578E+018,24446,0,2.5165824,-0.073,0.7057,0.1114
1.64609931557046E+018,24447,0,2.4678912,-0.073,0.7067,0.109
1.64609931559588E+018,24448,0,2.5417216,-0.073,0.7067,0.1114
1.64609931562027E+018,24449,0,2.4388352,-0.073,0.7057,0.1125
1.64609931564553E+018,24450,0,2.5261056,-0.073,0.7057,0.1055
1.64609931567095E+018,24451,0,2.5421824,-0.074,0.7057,0.1101
1.64609931569622E+018,24452,0,2.527232,-0.074,0.7028,0.1125
1.64609931572058E+018,24453,0,2.435584,-0.075,0.7028,0.1066
1.64609931574561E+018,24454,0,2.5030656,-0.0749,0.7058,0.1089
1.64609931577057E+018,24455,0,2.4966912,-0.073,0.7067,0.1172
1.64609931579552E+018,24456,0,2.4948224,-0.0749,0.7048,0.1077
1.64609931582045E+018,24457,0,2.4924672,-0.0739,0.7116,0.1089
1.64609931584528E+018,24458,0,2.4831488,-0.0749,0.7057,0.1054
1.64609931587028E+018,24459,0,2.5005312,-0.073,0.7037,0.109
1.64609931589481E+018,24460,0,2.4525056,-0.0749,0.7077,0.1089
1.6460993159206E+018,24461,0,2.5792256,-0.073,0.7067,0.1102
1.64609931594548E+018,24462,0,2.4875264,-0.074,0.7037,0.1066
1.64609931597004E+018,24463,0,2.4557824,-0.074,0.7067,0.1066
1.64609931599478E+018,24464,0,2.4748288,-0.0739,0.7116,0.1112
1.64609931601989E+018,24465,0,2.5104896,-0.073,0.7106,0.1066
1.64609931604469E+018,24466,0,2.4804864,-0.0739,0.7067,0.1101
1.64609931606986E+018,24467,0,2.5169664,-0.0729,0.7116,0.1101
1.64609931609471E+018,24468,0,2.4850176,-0.0721,0.7037,0.1091
1.64609931611987E+018,24469,0,2.5155584,-0.0739,0.7067,0.1101
